-77.942,-45
-66.715,-45
-57.597,-45
-49.978,-45
-43.456,-45
-37.759,-45
-32.694,-45
-28.119,-45
-23.927,-45
-20.035,-45
-16.379,-45
-12.904,-45
-9.565,-45
-6.3243,-45
-3.1467,-45
-0,-45
0,-45
3.1467,-45
6.3243,-45
9.565,-45
12.904,-45
16.379,-45
20.035,-45
23.927,-45
28.119,-45
32.694,-45
37.759,-45
43.456,-45
49.978,-45
57.597,-45
66.715,-45
77.942,-45
