-101.58,-41.857
-91.602,-40.072
-83.498,-38.719
-76.725,-37.67
-70.928,-36.845
-65.864,-36.193
-61.362,-35.679
-57.295,-35.279
-53.568,-34.98
-50.109,-34.775
-46.859,-34.664
-43.77,-34.656
-40.802,-34.774
-37.922,-35.063
-35.097,-35.639
-32.3,-37.383
-31.3,-37.935
-28.503,-38.304
-25.678,-38.671
-22.798,-39.036
-19.83,-39.402
-16.741,-39.768
-13.491,-40.132
-10.032,-40.485
-6.3052,-40.797
-2.2383,-40.935
2.264,-40.936
7.3276,-40.721
13.125,-40.171
19.898,-39.394
28.002,-38.37
37.982,-37.031
